,Address,Year,Flats,Entrance,Height,Square,Latitude,Longitude
0,"пр-кт суздальский, 73 литер а",1972,251,7,9,12944.25,60.049101,30.39589
1,"ул. 10-я красноармейская, 13 литер а",1863,13,3,5,1471.95,59.912982,30.295737
2,"пр-кт большевиков, 7 корпус 3 литер а",2013,575,3,26,34329.4,59.915052,30.47001
3,"ул. большая конюшенная, 4-6-8 литер а",1916,14,2,4,991.0,59.938239,30.323872
4,"ул. димитрова, 4 корпус 1 литер а",1972,476,13,9,25176.6,59.845935,30.374088
5,"загребский б-р, 35/28 литер а",1979,71,2,9,4077.0,59.83243,30.412266
6,"ул. большая пороховская, 46 литер а",1964,100,5,5,4456.05,59.954056,30.429631
7,"тер. большая каменка, 16 литер а",1964,2,1,1,78.3,60.040851,30.186996
8,"реки фонтанки наб., 98 литер в",1969,10,1,5,590.7,59.923739,30.324977
9,"пр-кт народного ополчения, 51 литер а",1964,54,1,9,1927.2,59.845496,30.278992
10,"ул. замшина, 30 литер а",1961,60,3,5,2601.0,59.974604,30.39978
11,"ш. петергофское, 84 корпус 4 литер а",2017,72,2,10,4257.5,59.848642,30.111412
12,"ул. маршала казакова, 10 корпус 1 литер д",1978,84,1,16,4730.4,59.857717,30.239736
13,"ул. фурштатская, 28 литер а",1916,20,3,5,1227.47,59.945445,30.356481
14,"ул. 2-я советская, 12 литер а",1903,34,5,6,2986.8,59.931567,30.369866
15,"ул. лени голикова, 23 корпус 4 литер а",1967,70,7,5,3188.5,59.843796,30.226773
16,"ул. конная, 10 литер в",1907,13,1,7,790.5,59.929294,30.37584
17,"ул. гжатская, 22 корпус 3 литер а",2011,787,9,22,56773.4,60.012543,30.387635
18,"16-я в.о. линия, 77 литер б",1908,22,1,6,856.7,59.944436,30.26152
19,"ул. 2-я комсомольская, 25 корпус 1 литер а",1961,35,3,3,1438.7,59.837666,30.14323
20,"ул. корнея чуковского, 5 корпус 3 строение 1",2016,190,1,23,9595.9,60.027984,30.457757
21,"пр-кт маршака, 2 корпус 1 литер а",2015,272,4,18,16691.5,60.036461,30.447148
22,"пр-кт дачный, 21 корпус 5 литер а",1965,100,5,5,4214.89,59.838561,30.255861
23,"пр-кт тореза, 102 корпус 5 литер а",1965,287,4,9,10747.4,60.01896,30.328427
24,"ул. пограничника гарькавого, 38 корпус 1 литер а",1966,120,6,5,5360.22,59.831372,30.147856
25,"ул. крупской, 21 литер а",1912,4,3,5,2787.62,59.889954,30.429828
26,"пр-кт народного ополчения, 229 литер а",1970,118,6,5,5387.7,59.825832,30.160082
27,"реки фонтанки наб., 55 литер а",1863,32,6,6,3895.0,59.929272,30.336305
28,"пр-кт рижский, 48 литер а",1899,72,3,5,1726.4,59.913244,30.280546
29,"ул. зверинская, 20 литер а",1910,33,3,6,2894.89,59.953196,30.298495
30,"ул. туристская, 13 корпус 1 литер а",2009,302,3,17,18681.6,59.998166,30.210514
31,"ул. пудожская, 3 литер а",1970,85,3,6,4171.0,59.964332,30.295117
32,"ул. 2-я советская, 14/4 литер а",1904,55,4,6,4432.1,59.931422,30.37027
33,"ул. 8-я советская, 25 литер а",1894,21,3,5,1677.7,59.936102,30.374968
34,"ковенский пер., 28 литер а",1860,11,2,4,1130.4,59.9374,30.36391
35,"пр-кт трамвайный, 11 корпус 1 литер а",1961,70,7,5,3162.1,59.855697,30.26134
36,"пр-кт металлистов, 130 литер а",1960,80,4,5,3479.17,59.974356,30.386718
37,"ул. народная, 39 литер б",1963,80,5,5,3502.12,59.881882,30.471861
38,"ул. гатчинская, 31-33 литер а",1910,80,2,7,7167.44,59.963327,30.296923
39,"пр-кт обуховской обороны, 69 литер в",1871,12,2,5,1118.25,59.902285,30.424115
40,"ул. коммуны, 32 корпус 3 литер а",1981,143,4,9,7887.6,59.949496,30.497489
41,"ул. подвойского, 20 корпус 1 литер х",1972,306,8,9,16337.0,59.912648,30.472759
42,"9-я в.о. линия, 48 литер а",1909,101,8,6,7688.5,59.943927,30.273755
43,"ул. пулковская, 13 литер а",2002,370,5,16,22506.3,59.837323,30.347893
44,"пр-кт рижский, 18 литер к",1889,8,1,5,729.1,59.913365,30.292826
45,"офицерский пер., 3-5 литер а",1932,20,3,4,2522.76,59.954534,30.288487
46,"ул. большая разночинная, 19 литер а",1909,55,2,8,3967.2,59.960634,30.288371
47,"пр-кт ярославский, 8 литер б",1949,16,4,2,860.5,60.01145,30.321599
48,"ул. 3-я советская, 7 литер а",1904,42,4,6,4390.9,59.932184,30.369471
49,"ул. белинского, 7 литер а",1849,22,3,4,1275.3,59.938081,30.34633
50,"институтский пер., 5 корпус 5 литер а",1885,4,1,1,173.6,59.994958,30.341991
51,"ул. композиторов, 22 корпус 4 литер а",2003,105,1,17,5827.5,60.060819,30.316632
52,"пр-кт дальневосточный, 33 корпус 1 строение 1",2019,759,4,25,33958.4,59.898864,30.458745
53,"пр-кт гражданский, 130 корпус 2 литер а",1971,90,6,5,4343.76,60.041463,30.423837
54,"ул. лахтинская, 21 литер а",1970,60,2,5,1754.43,59.963764,30.298189
55,"ул. типанова, 32 корпус 2 литер а",2002,162,2,16,9940.5,59.85224,30.358978
56,"ул. маяковского, 7/27 литер а",1826,23,2,4,1923.0,59.935453,30.355169
57,"ул. бабушкина, 79 литер а",1954,30,2,5,1937.66,59.8743,30.444758
58,"пр-кт загородный, 28 литер а",1898,78,11,5,6645.26,59.925047,30.340248
59,"ул. гороховая, 64 литер а",1902,22,5,6,2647.8,59.923054,30.330591
60,"пр-кт стачек, 73 литер а",1955,91,3,7,6085.99,59.86837,30.25958
61,"пр-кт энергетиков, 4 корпус 3 строение 1",2019,231,3,15,13480.6,59.935205,30.433565
62,"ул. тюшина, 12 литер а",1813,11,1,4,661.53,59.916789,30.349241
63,"пр-кт художников, 15 корпус 2 литер а",1977,72,2,10,4284.0,60.03714,30.347399
64,"ул. малая десятинная, 36 строение 1",2016,44,3,5,3149.8,60.033513,30.294264
65,"пр-кт лиговский, 183 литер б",1905,16,1,5,885.5,59.91282,30.348037
66,"ул. лени голикова, 31 корпус 3 литер а",1973,97,1,14,4612.0,59.840912,30.22821
67,"пр-кт гражданский, 105 корпус 1 литер а",1973,464,11,9,23311.5,60.026667,30.412671
68,"ул. кржижановского, 13 литер а",1981,223,6,9,12332.3,59.930489,30.480215
69,"8-я в.о. линия, 15 литер в",1917,6,1,4,469.9,59.937738,30.282505
70,"ул. шаврова, 5 корпус 2 литер а",1990,119,3,10,6822.5,60.020867,30.228884
71,"пр-кт тореза, 21 литер к",1961,80,5,5,3482.76,60.00285,30.360559
72,"ул. щербакова, 21 литер а",2012,29,1,6,2080.5,60.027844,30.29112
73,"пр-кт большеохтинский, 9 литер а",2010,161,1,21,15636.7,59.948172,30.410892
74,"октябрьская наб., 74 корпус 1 литер а",1956,83,7,5,5594.93,59.873623,30.46179
75,"ул. канонерская, 7-9 литер б",1884,7,1,4,362.75,59.920623,30.291721
76,"пр-кт обуховской обороны, 77 литер а",1886,16,2,5,1007.2,59.90122,30.425804
77,"ул. пионерстроя, 15 корпус 1 литер а",1974,90,1,16,3726.6,59.842576,30.129216
78,"огородный пер., 11 литер а",1957,45,3,5,3212.07,59.885643,30.273018
79,"красных зорь б-р, 10 литер з",1960,6,2,5,3204.6,59.870438,30.443564
80,"пр-кт московский, 172 корпус 7 литер а",1953,53,3,6,3270.3,59.877574,30.322704
81,"ул. 4-я советская, 4/9 литер а",1860,6,1,4,662.5,59.934682,30.366776
82,"ул. аэродромная, 7 корпус 1 литер а",1973,179,5,10,9338.4,59.997428,30.294246
83,"джамбула пер., 7 литер а",1875,18,5,3,1335.33,59.925615,30.334149
84,"ул. парашютная, 20 корпус 1 литер а",1986,118,2,12,6906.6,60.016699,30.274824
85,"пр-кт средний в.о., 6/13 литер а",1917,26,6,4,2065.84,59.945671,30.288029
86,"пр-кт юнтоловский, 53 корпус 3 литер а",2014,268,9,5,15023.3,60.03247,30.146922
87,"ул. боровая, 14 литер а",1885,22,4,5,2886.59,59.921011,30.348181
88,"пр-кт дачный, 26 корпус 1 литер а",1965,50,5,5,2457.3,59.840578,30.25984
89,"ул. фурштатская, 34 литер а",1917,10,5,4,1234.11,59.945427,30.357604
90,"пр-кт обуховской обороны, 131 литер в",1917,15,1,5,1322.22,59.886654,30.442225
91,"ул. руставели, 30 литер а",1967,159,8,5,7371.19,60.009188,30.433529
92,"ул. карпинского, 28 корпус 2 литер а",1965,100,5,5,4477.59,60.01016,30.424726
93,"ул. шевченко, 21 корпус 1 литер а",1974,48,2,9,5888.9,59.93561,30.244245
94,"ул. будапештская, 104 корпус 3 литер а",1999,80,2,11,4956.7,59.832064,30.404496
95,"ул. губина, 6 литер а",1949,12,2,2,685.71,59.896526,30.262867
96,"ул. малая карпатская, 13 литер а",1983,428,6,12,23011.3,59.836843,30.425561
97,"11-я в.о. линия, 24 литер б",1917,8,1,3,994.14,59.939447,30.274761
98,"обводного канала наб., 53 литер в",1916,13,3,2,854.4,59.91521,30.358799
99,"ул. 13-я красноармейская, 28 литер а",1899,14,1,5,1061.78,59.914926,30.29871
100,"пр-кт дачный, 24 корпус 2 литер а",2000,143,3,11,11261.0,59.840948,30.258053
101,"пр-кт малый п.с., 74 литер а",1932,55,5,5,3897.6,59.96435,30.303022
102,"ул. окраинная, 9 литер б",2012,84,3,7,6415.3,59.984422,30.527188
103,"ул. белградская, 46 литер а",1965,134,9,5,6031.43,59.848538,30.369551
104,"пр-кт тихорецкий, 9 корпус 4 литер а",1964,120,6,5,5366.98,60.013834,30.371905
105,"ул. федосеенко, 33 литер а",1961,60,3,5,2571.87,59.975464,30.398082
106,"пр-кт кондратьевский, 26 литер а",1916,25,2,5,1553.92,59.964822,30.38105
107,"ул. двинская, 10 корпус 5 литер а",1996,184,3,19,9586.6,59.906797,30.248476
108,"пр-кт большой сампсониевский, 47 литер а",2008,118,6,8,8547.0,59.970335,30.341542
109,"пр-кт искровский, 15 корпус 2 литер л",1977,244,7,9,14178.15,59.905678,30.464881
110,"ул. верейская, 28 литер а",1876,25,5,6,1645.1,59.915098,30.327232
111,"ул. большая пушкарская, 45 литер а",1904,29,5,4,2665.95,59.963742,30.312113
112,"дор. торфяная, 15 корпус 1 строение 1",2020,443,4,13,16583.2,59.994391,30.25675
113,"ул. геологическая, 75 корпус 14 литер а",1980,54,2,3,2430.3,59.751787,30.072658
114,"ул. ленина, 38 литер а",1934,38,4,5,2341.4,60.083795,30.250417
115,"ул. лени голикова, 98 корпус 2 литер а",1996,80,2,10,4559.0,59.835329,30.250929
116,"ул. бестужевская, 53 литер а",1963,100,5,5,4497.6,59.977683,30.426684
117,"новаторов б-р, 28 литер а",1968,84,2,12,4161.9,59.848036,30.271994
118,"ул. бассейная, 69 литер а",1963,118,6,5,5405.41,59.863631,30.340114
119,"ул. дрезденская, 11 литер а",1969,84,2,12,4147.52,60.012692,30.329019
120,"ул. краснопутиловская, 26 литер а",1958,70,4,5,4357.75,59.870709,30.269695
121,"новосмоленская наб., 1 литер б",1986,190,7,11,10605.2,59.949231,30.229271
122,"ул. ленсовета, 91 литер а",1963,58,3,5,2450.4,59.833864,30.345701
123,"реки фонтанки наб., 32/1 литер а",1850,33,6,5,3735.0,59.937648,30.344372
124,"пр-кт искровский, 40 литер а",2004,154,3,16,9218.7,59.895217,30.477789
125,"ул. малая посадская, 15 литер б",1908,45,4,7,4314.5,59.957368,30.328561
126,"6-я в.о. линия, 17 литер б",1917,40,1,5,2819.4,59.94124,30.28184
127,"ул. димитрова, 41 корпус 1 литер а",2007,197,3,20,11317.7,59.851132,30.417486
128,"ул. гладкова, 14 литер ж",1950,10,1,3,490.6,59.896716,30.269255
129,"пр-кт малый п.с., 7 литер б",1909,10,1,5,961.99,59.954417,30.291793
130,"ул. 6-я жерновская, 9 литер а",2012,45,1,9,3290.1,59.964728,30.494561
131,"ул. турку, 9 корпус 5 литер а",1971,216,6,9,11501.0,59.864751,30.377376
132,"ул. херсонская, 23 корпус 1 литер а",1898,19,3,5,1246.3,59.928469,30.380035
133,"пр-кт загородный, 21-23 литер а",1905,210,24,5,14390.83,59.924975,30.33909
134,"ул. крупской, 12 корпус 1 литер а",1949,2,1,2,553.0,59.888695,30.428068
135,"пр-кт богатырский, 25 корпус 5 литер а",1992,80,2,10,4708.5,60.003475,30.251477
136,"ул. отважных, 2 корпус 2 литер а",2005,68,3,6,4807.1,59.83508,30.172686
137,"ул. зверинская, 26 литер а",1910,12,1,5,661.73,59.953489,30.30074
138,"ул. зины портновой, 34 литер а",1962,69,7,5,3159.2,59.850391,30.25701
139,"ул. гороховая, 41 литер а",1825,32,9,7,3996.1,59.928816,30.321177
140,"ш. петергофское, 84 корпус 9 литер а",2001,85,5,5,6223.7,59.847702,30.10824
141,"ул. седова, 19 литер а",1956,87,7,5,5808.7,59.893037,30.413964
142,"канонерский остров, 13 литер а",1967,70,7,5,3191.59,59.900845,30.216829
143,"новаторов б-р, 21 литер а",1962,48,1,8,1684.3,59.849049,30.263128
144,"ул. алтайская, 4 литер а",1954,6,3,5,3202.14,59.850106,30.319147
145,"саперный пер., 16/36 литер а",1846,74,12,6,8480.7,59.941096,30.359859
146,"пр-кт большевиков, 13 корпус 2 литер в",1973,261,7,9,13900.67,59.910839,30.474286
147,"пр-кт костромской, 57 литер а",1959,60,3,5,2521.6,60.024275,30.314763
148,"ул. шевченко, 6/8 литер а",1955,51,4,5,3929.56,59.930264,30.245764
149,"ул. малая посадская, 6 литер б",1908,23,1,6,1307.2,59.958579,30.320629
150,"пр-кт обуховской обороны, 107 литер б",1917,36,5,6,2851.78,59.894495,30.436772
151,"пр-кт энгельса, 21 литер а",1956,128,7,6,8993.78,60.002845,30.328579
152,"ул. кораблестроителей, 46 корпус 1 литер б",1979,276,4,14,9087.0,59.956516,30.232316
153,"пр-кт энгельса, 93 литер а",2004,795,9,26,36918.41,60.025012,30.321887
154,"ул. кибальчича, 18 литер г",1964,89,6,5,4079.96,59.863378,30.439845
155,"17-я в.о. линия, 30/66 литер а",1898,8,2,3,725.21,59.93914,30.26585
156,"ул. бестужевская, 29 литер а",1940,18,3,3,1491.55,59.982487,30.408251
157,"ул. тамбасова, 4 корпус 2 литер в",1974,251,7,9,12891.4,59.84164,30.162175
158,"ул. большая зеленина, 8 литер а",1901,14,2,4,903.1,59.959877,30.294389
159,"ул. зверинская, 7-9 литер а",1901,58,9,5,4855.34,59.953133,30.295225
160,"ул. александра блока, 10 литер а",1930,56,5,4,3730.8,59.923834,30.277151
161,"ул. белышева, 8 корпус 1 литер о",1978,260,7,9,14623.8,59.910492,30.45658
162,"5-я в.о. линия, 64/13 литер а",1913,62,7,6,7212.0,59.947879,30.276064
163,"пр-кт гражданский, 113 корпус 2 литер а",1971,134,9,5,6417.6,60.029872,30.419722
164,"пр-кт дачный, 13 литер а",1969,84,2,12,4148.0,59.845098,30.247407
165,"ш. петергофское, 76 корпус 15 литер а",2007,8,1,4,646.2,59.843792,30.114915
166,"ул. подольская, 50 литер б",1983,4,1,2,221.8,59.912549,30.328687
167,"ул. 2-я советская, 25/2 литер а",1934,104,7,7,6218.3,59.931093,30.369722
168,"ул. благодатная, 16 литер а",1958,67,5,5,4366.0,59.876003,30.314646
169,"пр-кт большеохтинский, 6 литер а",1967,224,4,9,11946.9,59.950001,30.409275
170,"ул. кибальчича, 14 литер у",1966,45,1,9,1281.42,59.864539,30.438991
171,"пр-кт ленинский, 108 корпус 1 литер а",2008,154,3,12,10879.0,59.852484,30.231912
172,"пр-кт ленинский, 76 корпус 1 литер а",2010,944,12,20,50730.0,59.860184,30.187939
173,"ул. малая пушкарская, 22-24 литер а",1903,19,1,5,875.89,59.959435,30.306445
174,"басков пер., 41/29 литер а",1906,24,4,8,3369.3,59.939203,30.364422
175,"ул. моисеенко, 16 литер а",1877,16,1,4,1050.0,59.937991,30.38379
176,"ул. 5-я красноармейская, 8 литер а",1905,16,3,6,1600.74,59.912995,30.31585
177,"ул. конная, 3/4 литер к",1903,25,1,6,1101.85,59.928929,30.374106
178,"ул. пионерстроя, 14 корпус 2 литер а",1971,100,5,5,4424.0,59.83862,30.131399
179,"ул. тракторная, 10 литер а",1926,11,2,3,808.9,59.899103,30.280906
180,"ул. малая посадская, 6 литер а",1909,37,6,7,3689.35,59.958025,30.320791
181,"ул. херсонская, 6/13 литер а",1879,79,8,4,5549.1,59.929177,30.37928
182,"пр-кт стачек, 79 литер а",1954,138,3,10,9817.43,59.86546,30.259571
183,"ул. ленсовета, 10 литер а",1958,316,13,7,20870.0,59.858968,30.32999
184,"пр-кт культуры, 25 корпус 4 литер а",1999,398,5,17,22060.4,60.04729,30.380017
185,"саперный пер., 13 литер а",1880,38,4,6,4317.0,59.940803,30.359302
186,"ул. гастелло, 9 литер а",1957,69,3,7,4633.5,59.85731,30.323576
187,"пр-кт дальневосточный, 56 литер а",1962,90,6,5,4133.2,59.885322,30.467531
188,"пр-кт ветеранов, 171 корпус 4 строение 1",2017,1210,7,13,39219.2,59.83975,30.111825
189,"пр-кт маршака, 24 корпус 1 строение 1",2016,252,2,20,10643.5,60.027004,30.453068
190,"пр-кт приморский, 45 литер а",1952,24,3,4,1728.5,59.983482,30.280097
191,"пр-кт новоизмайловский, 4 литер а",1960,304,6,9,13663.0,59.873586,30.306948
192,"ул. ломоносова, 20 литер а",1873,64,6,5,7949.92,59.927238,30.340105
193,"ул. пионерстроя, 21 корпус 3 литер а",1973,90,1,16,3699.0,59.840094,30.125991
194,"3-й рабфаковский пер., 5 корпус 1 литер а",1971,32,2,9,661.7,59.852294,30.466489
195,"пр-кт ветеранов, 107 литер а",1968,50,5,5,2432.68,59.834189,30.200623
196,"ул. торжковская, 14 литер а",1963,60,3,5,2571.45,59.990345,30.311817
197,"пр-кт динамо, 26 литер а",1932,12,2,3,697.78,59.968209,30.271653
198,"пр-кт космонавтов, 48 корпус 4 литер а",1964,139,7,5,5051.4,59.850409,30.357891
199,"ул. учительская, 18 корпус 3 литер а",2009,255,3,18,16638.0,60.032915,30.405718
200,"пр-кт тореза, 98 корпус 3 литер а",1964,45,1,10,1973.1,60.018601,30.33096
201,"ул. планерная, 47 корпус 4 литер а",2000,120,3,10,7638.9,60.017454,30.23193
202,"ул. кавалергардская, 18 литер а",1901,24,3,5,1408.6,59.945157,30.38237
203,"пр-кт невский, 93 литер а",1861,39,8,6,3291.3,59.930237,30.365949
204,"ул. почтамтская, 2/9 литер а",1872,37,7,3,993.7,59.932892,30.305412
205,"пр-кт луначарского, 38 литер а",1980,143,4,10,5224.4,60.04716,30.322246
206,"11-я в.о. линия, 4 литер а",1917,21,4,5,2457.5,59.935998,30.279594
207,"ул. бассейная, 79 литер а",1963,118,6,5,5360.0,59.863545,30.345135
208,"ул. подводника кузьмина, 54 литер а",1965,54,1,9,1924.1,59.841816,30.27044
209,"ул. савушкина, 24 литер а",1954,99,9,5,7112.1,59.98512,30.291425
210,"ул. стремянная, 16 литер а",1882,37,2,6,2810.31,59.930967,30.35269
211,"ул. стрельбищенская, 4 литер а",1964,90,6,5,4081.5,59.888726,30.358583
212,"ул. беломорская, 38 литер а",1958,12,2,2,738.7,59.977467,30.516103
213,"1-я в.о. линия, 10 литер б",1917,6,1,3,279.8,59.939947,30.291443
214,"пр-кт металлистов, 75 литер а",1963,100,5,5,4546.3,59.971136,30.404101
215,"ул. орджоникидзе, 59 литер а",1972,97,1,14,4602.0,59.842779,30.361458
216,"ул. антонова-овсеенко, 13 корпус 3 литер б",1969,134,9,5,6276.53,59.90718,30.468645
217,"ул. белградская, 16 литер а",1969,336,7,10,16880.58,59.864923,30.3655
218,"ул. манчестерская, 10 литер д",1969,84,1,12,2609.0,60.012579,30.333331
